"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072594","GO:0072594","establishment of protein localization to organelle","121/3320","478/18860",0.253138075313808,1.43800725916217,4.48334067185741,1.16911174448571e-05,0.000871558548053797,0.000770203013183653,"ACD/ADAR/AKIRIN2/AKT1/AP3B1/APPL2/ATG13/BAG3/BAG4/BAG6/BAP1/BID/BNIP3L/CABP1/CALM3/CDK1/CDKN2A/CFL1/CHCHD4/COX18/CSNK2A2/CTCFL/DDIT3/EDEM1/EIF4ENIF1/FAM53B/FAM53C/FBXO7/GDAP1/GET1/GNPTAB/GNPTG/GRPEL1/GRPEL2/HACL1/HEATR3/HGS/HSP90AA1/HSPD1/IFT122/IL10RA/ING1/IPO11/IPO5/IPO9/JAK2/LRWD1/LYPLA1/LYSET/MAPT/MOAP1/MTCH2/MTERF4/MTX2/MVB12B/NABP2/NAGPA/NCOA4/NF1/NPEPPS/NPM1/NUP107/NUP155/NUP214/NUP50/NUP62/OXA1L/PAM16/PEX16/PEX5L/PINK1/PML/POLA2/PPP1R10/PRKN/PTPN23/PTTG1IP/RAB10/RAB3GAP2/RAN/RANBP2/ROMO1/SAE1/SEC61B/SEC61G/SGTA/SIRT6/SMURF1/SNAP25-AS1/SPCS1/SPCS3/SREBF1/SREBF2/SRP14/SRP54/SRP68/SRPRB/SUFU/TBK1/TIMM13/TIMM29/TIMM8B/TOMM20/TOMM34/TOMM40/TOMM7/TRAM2/TRIM28/TRIM37/TTC9-DT/UBE2D3/UBE2J2/UBL5/USP36/VPS13C/VPS28/VPS37C/ZDHHC12/ZFAND2A/ZFAND6/ZFYVE16",121
"GO:0000288","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","25/3320","61/18860",0.409836065573771,2.32816511949437,4.80233529634883,1.54577805633742e-05,0.00113847485040851,0.0010060790088933,"CAPRIN1/CNOT1/CNOT4/CNOT6L/CNOT8/CNOT9/DCPS/DHX9/EIF4ENIF1/FMR1/HNRNPU/LSM1/MLH1/PABPC1/PAN2/PAN3/PARN/PATL1/POLR2G/SYNCRIP/TENT4A/TNRC6B/TNRC6C/YBX1/ZFP36L1",25
"GO:0042254","GO:0042254","ribosome biogenesis","86/3320","318/18860",0.270440251572327,1.53629612790786,4.45802806124929,1.61271975040041e-05,0.00116776911919449,0.00103196658023128,"AATF/AFG2B/BOP1/BYSL/C1QBP/CDKN2A/CHD7/DDX10/DDX3X/DDX51/DDX52/DKC1/EIF2A/EIF5B/ERCC2/ESF1/EXOSC1/EXOSC2/EXOSC5/EXOSC8/FASTKD2/FBL/FTSJ3/GEMIN4/GTF2H5/GTF3A/HEATR1/HEATR3/KRI1/LTO1/LYAR/MAK16/MPHOSPH10/MPHOSPH6/MTERF4/MTG1/MYBBP1A/MYG1/NAT10/NOA1/NOB1/NOL7/NOLC1/NOP56/NPM1/POP4/POP7/PPAN/PRKDC/PWP1/PWP2/RAN/RBFA/RIOK2/RPL10L/RPL26L1/RPL5/RPLP0/RPP38/RPP40/RPS15/RPS16/RPS23/RPS5/RPS9/RPSA2/RPUSD1/RRP1/RRP1B/RRP7A/RRP7BP/RRP9/SART1/SIRT7/SUV39H1/TFB1M/TSR3/URB2/USP36/UTP18/UTP20/UTP4/WDR12/WDR18/WDR43/YTHDF2",86
"GO:0045739","GO:0045739","positive regulation of DNA repair","46/3320","143/18860",0.321678321678322,1.82736540567866,4.5903956714301,1.63451997438992e-05,0.00116776911919449,0.00103196658023128,"ABRAXAS1/ACTB/ACTR8/ARID1B/ATM/BABAM2/BCL7A/BCL7B/DDX11/DHX9/DPF2/EPC1/EPC2/ERCC6/FUS/H2AX/INO80C/INO80E/MBTD1/MEAF6/MORF4L1/MRGBP/MRNIP/PARP1/PARP3/PCNA/PIAS4/PRKDC/RAD51AP1/RNF126/SETMAR/SHLD2/SIRT6/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMCHD1/SPIRE2/TIGAR/TRIM28/UIMC1/USP1/YEATS4/YY1/ZCWPW1",46
"GO:0000209","GO:0000209","protein polyubiquitination","82/3320","300/18860",0.273333333333333,1.55273092369478,4.46054853301827,1.65121051115817e-05,0.00116776911919449,0.00103196658023128,"AKT1/ANAPC1/ANAPC10/ANAPC11/ANAPC13/ANAPC2/ANAPC7/ARK2C/ATM/BLMH/CBFB/CDC34/CDKN2A/CEP63/CHFR/DAW1/DDX3X/DTL/DUSP22/FBXO7/FOXO4/FZR1/H2AX/HECTD2/ITCH/KBTBD2/MARCHF1/NAGK/NOD2/NPEPPS/OTUD4/PARP10/PELI3/PPIA/PRKN/RBX1/RIPK2/RNF111/RNF123/RNF126/RNF144A/RNF152/RNF167/RNF170/RNF187/RNF216/RNF4/RNF41/RNF5/RUSC1/SHARPIN/SKP1/SMURF1/SPSB4/STUB1/TCF25/TNKS2/TRIM3/TRIM32/TRIM8/TTC3/UBE2D2/UBE2D3/UBE2D4/UBE2E2/UBE2G1/UBE2G2/UBE2J2/UBE2K/UBE2Q2/UBE2R2/UBE2S/UBE2T/UBE2V1/UBE3A/UBE3C/UBE3D/UBE4A/USP38/YWHAE/YWHAG/ZNRF1",82
"GO:0051258","GO:0051258","protein polymerization","80/3320","291/18860",0.274914089347079,1.56171076056805,4.46342092272789,1.66196488417995e-05,0.00116776911919449,0.00103196658023128,"ABITRAM/ARHGAP28/ARPC2/ARPC5/BAG4/BLOC1S2/CAMSAP1/CAMSAP3/CAPG/CAPZA1/CAPZA2/CARMIL2/CDC42EP3/CDC42EP4/CDK1/CDK5R1/CEP192/CFL1/CHMP2A/CHMP3/CLASP1/CLIP3/CORO7/CYRIB/DCTN1/DNM2/DYRK1A/EML2/FBXO5/FKBP4/GBA2/GPX4/GRB2/HAUS3/HAUS6/HDGFL3/HSP90AA1/JAK2/KANK1/KANK2/KANK3/KIRREL1/MAPRE3/MAPT/MECP2/MLST8/MTPN/NCKAP1/NDEL1/NUMA1/PCNT/PFN1/PFN2/PINK1/PPP2CA/PRKCE/PRKN/PYCARD/RAC1/RASA1/SKA1/SPTAN1/SPTBN1/SPTBN2/SPTBN4/SSH1/SSH2/SSNA1/SVIL/TMOD3/TPGS2/TPPP/TRIM32/TUBG1/TUBG2/TUBGCP3/TUBGCP4/TWF2/UBE2K/UBE2S",80
"GO:1902099","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","34/3320","95/18860",0.357894736842105,2.03310082435003,4.66587490844868,1.70614747869807e-05,0.00118519085650924,0.00104736230390891,"ACTB/ANAPC11/ANAPC7/APC/ARID1B/ATM/BCL7A/BCL7B/BUB3/CCNB1/CDC6/CENPF/CHFR/DPF2/FBXO5/GEN1/HASPIN/KLHL22/KNL1/MAD1L1/MAD2L1/NEK6/NSMCE2/RAD21/RIOK2/SKA1/SKA3/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SPC24/SPDL1/ZWINT",34
"GO:0031122","GO:0031122","cytoplasmic microtubule organization","26/3320","65/18860",0.4,2.27228915662651,4.74924095188879,1.7629192967116e-05,0.00121086805177505,0.0010700534394706,"CCDC88C/CEP120/CLASP1/CLIP3/CLIP4/CRIPT/DYNC1H1/FSD1/HOOK1/HOOK3/IFT172/KANK1/KATNA1/MAPT/NUMA1/PAFAH1B1/PLK3/PPFIBP1/RHOA/SLK/TBCB/TPPP/TUBG1/TUBG2/TUBGCP3/TUBGCP4",26
"GO:0035519","GO:0035519","protein K29-linked ubiquitination","9/3320","12/18860",0.75,4.2605421686747,5.22216599749697,2.11436760085685e-05,0.00143514732119842,0.0012682507602246,"AKT1/ITCH/PRKN/RNF126/RNF167/UBE2D4/UBE2S/UBE2T/UBE3C",9
"GO:0030071","GO:0030071","regulation of mitotic metaphase/anaphase transition","33/3320","92/18860",0.358695652173913,2.03765060240964,4.61146507342495,2.13948865656265e-05,0.00143514732119842,0.0012682507602246,"ACTB/ANAPC11/ANAPC7/APC/ARID1B/ATM/BCL7A/BCL7B/BUB3/CCNB1/CDC6/CENPF/DPF2/FBXO5/GEN1/HASPIN/KLHL22/KNL1/MAD1L1/MAD2L1/NEK6/NSMCE2/RAD21/RIOK2/SKA1/SKA3/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SPC24/SPDL1/ZWINT",33
"GO:0071168","GO:0071168","protein localization to chromatin","25/3320","62/18860",0.403225806451613,2.29061406917995,4.70477958709475,2.15988145837159e-05,0.00143514732119842,0.0012682507602246,"APLF/BRD2/BRD3/CENPA/CHMP7/ERCC6/EZH2/H2AC8/H2BC11/H4C14/H4C15/JARID2/LEF1/MMS22L/MRNIP/PARP1/PARP2/PIAS4/PRKDC/RAD21/RNF4/SIRT6/SPIN1/VCPIP1/WAPL",25
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","76/3320","275/18860",0.276363636363636,1.5699452354874,4.40069283864524,2.19185583393289e-05,0.00144073276482062,0.00127318665984647,"ACTB/ACVR1B/AKT1/APC/APPL2/ARID1B/BCL7A/BCL7B/BID/CACNB4/CACUL1/CCNB1/CCND1/CCND3/CCNE2/CCNF/CCNH/CCNI/CCNJL/CCNP/CDC34/CDC6/CDC7/CDC73/CDK1/CDK10/CDK2AP2/CDKN2A/CDKN2C/CPSF3/CUL2/DACT1/DDX3X/DPF2/EIF4EBP1/EZH2/FBXO31/FBXO7/FHL1/GSPT1/ID2/INHBA/KANK2/KHDRBS1/MAP3K11/MEPCE/MYB/NPAT/PIAS1/PKD1/PKD2/PLK3/PLRG1/POLE/PPP2CA/PPP6C/PRKDC/PRMT2/RASSF1/RBBP8/RBL2/RBX1/RCC1/SENP2/SMARCA4/SMARCB1/SMARCC1/SMARCD3/TFDP1/TMEM14B/TRIAP1/TRIM39/UBE2E2/USP37/USP38/WAC",76
"GO:0018193","GO:0018193","peptidyl-amino acid modification","104/3320","404/18860",0.257425742574257,1.46236430872003,4.34219236016292,2.23703427737072e-05,0.00145478622740077,0.00128560581315415,"ABI1/ABI2/ACVR1B/AKT1/ALK/ANTKMT/ARAF/ARL2BP/ATM/ATPSCKMT/AURKA/BAG6/BRSK1/CDK1/CDK10/CDK5R1/CDKN2A/CEP41/CLIP3/CNOT9/DDR1/DIP2A/DYRK1A/EEF1AKMT1/EFEMP1/EGLN2/EGR1/EHMT1/EHMT2/EPHB2/ERCC6/ESCO1/FLT4/GADD45A/GOLGA7/HDAC4/HDAC7/HINT1/IGF1R/JAK2/KAT7/KIT/LIPT2/MAP2K2/MAP4K1/MORC3/NEK6/NNAT/NOS2/NRG1/NSMCE2/NSMCE3/NSMCE4A/NTMT1/P4HB/PARD3/PDCL3/PFN2/PIAS1/PIAS4/PLOD3/PML/PPIA/PRKCE/PRKDC/PTK2/PTPN2/QPCTL/RANBP2/RELA/RIPK2/RNF212/ROCK1/SAE1/SENP1/SENP2/SENP3/SENP7/SETD6/SIRT5/SMC5/SMC6/SNX6/SOCS4/SRCIN1/SRPK2/TBK1/TOLLIP/TOP1/TRIM28/TTBK2/TTLL4/TTLL6/TTLL7/UBA2/UBE2I/UBE2K/UHRF2/VKORC1L1/WNK3/ZDHHC12/ZDHHC14/ZDHHC9/ZFYVE28",104
"GO:1902410","GO:1902410","mitotic cytokinetic process","18/3320","38/18860",0.473684210526316,2.69086873811034,4.82249374852173,2.30509399191514e-05,0.00148326732342918,0.00131077477745246,"ARF1/CEP55/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP7/CNTROB/EXOC7/IQGAP2/MITD1/NUP62/PDCD6IP/RHOA/SPART/VPS4B/ZFYVE19",18
"GO:0070192","GO:0070192","chromosome organization involved in meiotic cell cycle","26/3320","66/18860",0.393939393939394,2.23786053304126,4.65625694483662,2.42502835721143e-05,0.00154418732787848,0.00136461025539573,"ANKRD31/ATM/BAG6/CCNE2/EHMT2/HORMAD1/KASH5/MAEL/MAJIN/MCMDC2/MLH1/MLH3/MSH4/MSH5/NCAPD3/NCAPH/PRDM9/RNF212/SIRT7/SMC4/SPATA22/SPO11/STAG3/SYCE1/TEX15/ZCWPW1",26
"GO:0006284","GO:0006284","base-excision repair","22/3320","52/18860",0.423076923076923,2.4033827618165,4.68391889395798,2.73852655624112e-05,0.00170822579982673,0.00150957231864978,"APEX2/DCAF1/DNA2/ERCC6/HMGA1/HMGA2/LIG3/LIG4/MBD4/MPG/NEIL2/NEIL3/OGG1/PARP1/PARP2/PCNA/POLE/RBX1/RPA1/SIRT6/XPA/XRCC1",22
"GO:0032506","GO:0032506","cytokinetic process","22/3320","52/18860",0.423076923076923,2.4033827618165,4.68391889395798,2.73852655624112e-05,0.00170822579982673,0.00150957231864978,"ALKBH4/ANLN/ARF1/CEP55/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP7/CNTROB/EXOC7/IQGAP2/MITD1/NUP62/PDCD6IP/RHOA/SPART/SPAST/SPIRE2/VPS4B/ZFYVE19",22
"GO:0045132","GO:0045132","meiotic chromosome segregation","34/3320","97/18860",0.350515463917526,1.99118121972426,4.52366730889793,2.8187176537563e-05,0.00172286900247963,0.00152251262980971,"ANKRD31/ATM/AURKA/BAG6/CCNE2/CHFR/EHMT2/FBXO5/HORMAD1/KASH5/KNL1/M1AP/MAEL/MAJIN/MCMDC2/MLH1/MLH3/MSH4/MSH5/NCAPH/PRDM9/RNF212/SIRT7/SKA1/SKA3/SMC4/SPATA22/SPO11/STAG3/SYCE1/TEX15/TUBB8/ZCWPW1/ZWINT",34
"GO:2001251","GO:2001251","negative regulation of chromosome organization","34/3320","97/18860",0.350515463917526,1.99118121972426,4.52366730889793,2.8187176537563e-05,0.00172286900247963,0.00152251262980971,"ACD/APC/ATM/BUB3/CCNB1/CENPF/ERCC4/FBXO5/GEN1/HASPIN/HNRNPA1/HNRNPU/KLHL22/KNL1/MAD1L1/MAD2L1/NAT10/PARP1/PARP3/PML/RAD21/RTEL1/SETMAR/SKA1/SKA3/SLX4/SMARCA5/SMG6/SPC24/SPDL1/TNKS2/WAPL/XRCC1/ZWINT",34
"GO:0000422","GO:0000422","autophagy of mitochondrion","39/3320","117/18860",0.333333333333333,1.89357429718875,4.48132984872542,2.84655274415904e-05,0.00172286900247963,0.00152251262980971,"ABI2/ATG13/ATG4B/ATG7/ATG9A/ATP13A2/BNIP3/BNIP3L/CDC37/CDKN2A/CISD2/CSNK2A2/DNM1L/EIF2AK1/EIF2S1/FBXO7/FUNDC1/FUNDC2/LRBA/MAP1LC3B/NOD2/OMA1/PINK1/PRKN/RBX1/RETREG1/RNF41/SLC25A4/SPATA33/SREBF1/SREBF2/STUB1/TIGAR/TOMM7/ULK3/USP36/VPS13C/WDR45B/WIPI2",39
"GO:0090068","GO:0090068","positive regulation of cell cycle process","76/3320","278/18860",0.273381294964029,1.55300338042819,4.29345406742295,3.28233226544017e-05,0.00196714677829763,0.00173838278495758,"AKT1/ANAPC11/ANAPC7/ANKRD31/AURKA/BRD4/CCNB1/CCND1/CCND3/CCNE2/CDC14A/CDC14B/CDC25B/CDC25C/CDC42/CDC6/CDC7/CDC73/CDK1/CDK10/CEP120/CEP295/CHMP3/CPSF3/DDX11/DDX3X/DMRT1/DTL/DYNC1H1/EXOC7/EZH2/FBXO5/GEN1/GPSM2/HNRNPU/IGF2/KNL1/LEF1/MAD1L1/MAD2L1/MEIOSIN/MEPCE/NCAPD3/NCAPH/NEUROG1/NPM1/NSMCE2/NUMA1/NUP62/PLK4/PLRG1/PLSCR1/POC1A/PPP1R10/PRDM9/PRKCE/RAD18/RAD21/RAD51AP1/RANBP1/RCC2/RHOA/RXFP3/SKA1/SKA3/SMARCD3/SMC4/SMC5/SMC6/SPAST/SVIL/TFDP1/TMOD3/UBE2E2/VPS4B/WNT10B",76
"GO:0006289","GO:0006289","nucleotide-excision repair","31/3320","86/18860",0.36046511627907,2.04770243765761,4.50102720713018,3.36416694381685e-05,0.00199661675024781,0.00176442562653736,"ACTB/ARID1B/BCL7A/BCL7B/DPF2/ELOF1/ERCC2/ERCC4/ERCC6/FAN1/FANCC/GTF2H5/HMGN1/KAT7/LIG4/OGG1/POLD3/POLE/POLR2I/RAD23B/RBX1/RNF111/RPA1/SLX4/SMARCA4/SMARCB1/SMARCC1/SMARCD3/USP45/UVSSA/XPA",31
"GO:2000779","GO:2000779","regulation of double-strand break repair","47/3320","151/18860",0.311258278145695,1.76817202585175,4.38050861368631,3.43643605759631e-05,0.00201989746346983,0.00178499897242756,"ACTB/ARID1B/ATM/BCL7A/BCL7B/C1QBP/DDX11/DEK/DPF2/EPC1/EPC2/ERCC6/FIGNL1/FUS/H2AX/HMGA2/HSF1/MBTD1/MEAF6/MORF4L1/MRGBP/MRNIP/OGG1/PARP1/PARP3/PIAS4/PML/PPP4R2/PRKDC/RAD51AP1/RECQL5/RNF126/RTEL1/SENP3/SETMAR/SHLD2/SIRT6/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMCHD1/SPIRE2/TEX15/TWIST1/YEATS4/ZCWPW1",47
"GO:0090150","GO:0090150","establishment of protein localization to membrane","77/3320","283/18860",0.27208480565371,1.54563838392439,4.27477446048916,3.48879421893274e-05,0.00203114276765103,0.00179493653449252,"AKAP5/AKT1/AKT2/ANKRD13C/AP3B1/ATP13A1/ATP2C1/BAG6/BID/C2CD5/CALM3/CCDC47/CDK5R1/CLSTN1/COX18/CSK/EMC10/EMC6/FRMPD1/GET1/GOLGA4/GOLGA7/GRIPAP1/ICMT/INPP5K/ITGB1BP1/LYPLA1/LYPLAL1/MOAP1/MTCH2/MTX2/MYO1C/NACAD/NOMO1/NOMO2/NOMO3/NSF/NSG1/OXA1L/PARD3/PEX16/PHAF1/RAB10/RAB3GAP2/RAB3IP/RAB5IF/RAB8A/RILPL1/ROMO1/SEC61B/SEC61G/SGTA/SIL1/SNAP25-AS1/SPTBN1/SRP14/SRP54/SRP68/SRPRB/STX3/TAOK2/TIMM13/TIMM29/TIMM8B/TOMM20/TOMM40/TOMM7/TRAM2/TTC9-DT/VAMP3/VPS35/VPS37C/WDR44/ZDHHC11B/ZDHHC12/ZDHHC14/ZDHHC9",77
"GO:0006352","GO:0006352","DNA-templated transcription initiation","66/3320","234/18860",0.282051282051282,1.60225517454433,4.28480965953705,3.73285005274965e-05,0.00215272758230742,0.00190238197325831,"ARID1B/ARMC5/ATAD2/BRF1/CCNH/CTCFL/DPY30/EGR1/ELOB/ERCC2/ERCC6/FOXO1/GTF2A1/GTF2A1L/GTF2F1/GTF2F2/GTF2H5/GTF3C1/HEY2/INTS11/INTS13/INTS2/INTS3/INTS7/KAT7/MAZ/MED11/MED15/MED18/MED20/MED25/MED26/MED28/MED4/MORC1/NFKBIZ/OGG1/PAXIP1/POLR2G/POLR2I/POLR3H/POLRMT/PPM1D/PPP2CA/PRMT3/RBM14/RBX1/SIRT7/SMARCA4/SMARCA5/SMARCB1/TAF12/TAF1B/TAF4/TAF4B/TAF6/TAF7/TAF8/TFAM/TFB1M/TWIST1/USP21/WDR5/WNT10B/XPA/ZNHIT1",66
"GO:0051304","GO:0051304","chromosome separation","30/3320","83/18860",0.36144578313253,2.05327333430106,4.4449808802667,4.21836078795206e-05,0.00240580869267482,0.00212603170306718,"ANAPC11/ANAPC7/APC/ATM/BUB3/CCNB1/CENPF/CHFR/CSNK2A2/FBXO5/GEN1/HASPIN/KLHL22/KNL1/M1AP/MAD1L1/MAD2L1/NCAPD3/NCAPH/NSMCE2/NUMA1/PLSCR1/RAD21/RECQL5/SKA1/SKA3/SMC4/SPC24/SPDL1/ZWINT",30
"GO:0045787","GO:0045787","positive regulation of cell cycle","91/3320","349/18860",0.260744985673352,1.48122000897573,4.1941534405432,4.25040632764405e-05,0.00240580869267482,0.00212603170306718,"AKT1/ANAPC11/ANAPC7/ANKRD31/AURKA/BRD4/CCNB1/CCND1/CCND3/CCNE2/CDC14A/CDC14B/CDC25B/CDC25C/CDC42/CDC6/CDC7/CDC73/CDK1/CDK10/CEP120/CEP295/CHMP3/CPSF3/DDX11/DDX3X/DMRT1/DTL/DUSP3/DYNC1H1/EIF4EBP1/EXOC7/EZH2/FBXO5/FNTB/FOXA1/GEN1/GPSM2/HCFC1/HNRNPU/HSF1/IGF2/KNL1/LEF1/MAD1L1/MAD2L1/MEIOSIN/MEIS2/MEPCE/NCAPD3/NCAPH/NEUROG1/NPM1/NR4A3/NSMCE2/NUMA1/NUP62/PAFAH1B1/PLK4/PLRG1/PLSCR1/POC1A/PPP1R10/PRDM9/PRKCA/PRKCE/RAD18/RAD21/RAD51AP1/RANBP1/RCC2/RHOA/RXFP3/SKA1/SKA3/SLC6A4/SMARCD3/SMC4/SMC5/SMC6/SPAST/SRPK2/STAT5B/SVIL/TBX3/TFDP1/TMOD3/TRIM32/UBE2E2/VPS4B/WNT10B",91
"GO:0009303","GO:0009303","rRNA transcription","19/3320","43/18860",0.441860465116279,2.51008685906416,4.5820922504506,4.63604912497162e-05,0.00257786442979992,0.002278078685413,"BRF1/CDKN2A/DDX11/ERCC2/ERCC6/GTF2H5/GTF3A/GTF3C1/GTF3C2/NCL/POLR1A/POLR2E/PWP1/SIRT7/SMARCA4/SMARCB1/SPIN1/TAF1B/TOP1",19
"GO:0051168","GO:0051168","nuclear export","52/3320","174/18860",0.298850574712644,1.69768730092785,4.27346483786735,4.63872218678212e-05,0.00257786442979992,0.002278078685413,"ADAR/ALKBH5/ALYREF/BAG3/CCHCR1/CDKN2A/CTDSPL2/DDX25/DDX39A/DDX39B/DHX9/EIF4ENIF1/EMD/FMR1/FYTTD1/GLE1/HNRNPA1/IWS1/KHDRBS1/NEMF/NPM1/NSUN2/NUP107/NUP155/NUP214/NUP62/NXF1/PCID2/PKD1/PPM1A/RAE1/RAN/RANBP2/RANBP3/RBM33/RIOK2/RPS15/SIRT6/SIRT7/SMG6/SMG7/SMURF1/THOC3/THOC6/TXN/UBE2I/UPF1/UPF2/XPO5/XPO7/YTHDC1/YWHAE",52
"GO:1902459","GO:1902459","positive regulation of stem cell population maintenance","21/3320","50/18860",0.42,2.38590361445783,4.53551384171231,4.72884129010288e-05,0.00260427088345936,0.00230141427224352,"ACTB/ARID4A/BCL7A/BCL7B/BICRA/DPF2/ING1/ING2/LBH/RBBP7/SAP130/SAP30/SINHCAF/SIRT6/SMARCA4/SMARCB1/SMARCC1/SS18/SUDS3/TEAD4/ZNF322",21
"GO:0051984","GO:0051984","positive regulation of chromosome segregation","15/3320","30/18860",0.5,2.84036144578313,4.66274278521965,5.01479577213382e-05,0.00273709344241554,0.00241879059234875,"CCNB1/CDC6/CDK1/HNRNPU/MAD1L1/NCAPD3/NCAPH/NUMA1/RAD18/RCC2/SKA1/SKA3/SMC4/SMC5/SMC6",15
"GO:1905818","GO:1905818","regulation of chromosome separation","28/3320","76/18860",0.368421052631579,2.09289790741915,4.41260665500729,5.06267350885826e-05,0.00273877196103102,0.0024202739121994,"ANAPC11/ANAPC7/APC/ATM/BUB3/CCNB1/CENPF/CHFR/CSNK2A2/FBXO5/GEN1/HASPIN/KLHL22/KNL1/MAD1L1/MAD2L1/NCAPD3/NCAPH/NSMCE2/NUMA1/PLSCR1/RAD21/SKA1/SKA3/SMC4/SPC24/SPDL1/ZWINT",28
"GO:0006364","GO:0006364","rRNA processing","63/3320","223/18860",0.282511210762332,1.60486790210168,4.19979249037438,5.25166020782838e-05,0.00280034166934423,0.00247468353845981,"BOP1/BYSL/CDKN2A/CHD7/DDX10/DDX51/DDX52/DKC1/ERCC2/ESF1/EXOSC1/EXOSC2/EXOSC5/EXOSC8/FBL/FTSJ3/GEMIN4/GTF2H5/HEATR1/KRI1/LYAR/MAK16/MPHOSPH10/MPHOSPH6/MTERF4/MYG1/NAT10/NOB1/NOL7/NOLC1/NOP56/POP4/POP7/PPAN/PRKDC/PWP1/PWP2/RBFA/RIOK2/RPL5/RPP38/RPP40/RPS15/RPS16/RPUSD1/RRP1/RRP1B/RRP7A/RRP7BP/RRP9/SART1/SIRT7/SUV39H1/TFB1M/TSR3/USP36/UTP18/UTP20/UTP4/WDR12/WDR18/WDR43/YTHDF2",63
"GO:0050000","GO:0050000","chromosome localization","40/3320","124/18860",0.32258064516129,1.83249125534396,4.29887630384194,5.26810554514292e-05,0.00280034166934423,0.00247468353845981,"ABRAXAS1/APC/ATM/BUB3/CCNB1/CDC42/CDK1/CDT1/CENPF/CHMP1A/CHMP2A/CHMP2B/CHMP3/CHMP5/CHMP7/DSN1/DYNC1H1/EML4/HNRNPU/KASH5/KNL1/MAD1L1/MAJIN/MIS12/MLH1/NDEL1/NUMA1/NUP62/RAB24/RCC2/RMDN1/SEH1L/SKA1/SKA3/SPC24/SPDL1/SPICE1/SPO11/VPS4B/ZWINT",40
"GO:0007129","GO:0007129","homologous chromosome pairing at meiosis","22/3320","54/18860",0.407407407407407,2.31436858545292,4.47062970486391,5.50576546730771e-05,0.00287664481210701,0.00254211321441504,"ANKRD31/BAG6/CCNE2/EHMT2/HORMAD1/KASH5/MAEL/MAJIN/MCMDC2/MLH1/MLH3/MSH4/MSH5/PRDM9/RNF212/SIRT7/SPATA22/SPO11/STAG3/SYCE1/TEX15/ZCWPW1",22
